date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2024-06-07,Quarter final,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2241 (+15),18-21 / 21-18 / 21-19,GOH Sze.. / Nur IZZUD.. Rank 13 Elo 2089 (-16),58,https://badmintonranks.com/tournament?id=14083,1
2024-06-07,Quarter final,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2376 (+10),21-10 / 16-21 / 21-10,KIM So Y.. / KONG H.. (6) Rank 6 Elo 2131 (-11),72,https://badmintonranks.com/tournament?id=14083,1
2024-06-07,Quarter final,WD,Mayu MA.. / Wakana .. (7) Rank 7 Elo 2195 (+13),21-19 / 21-17,LI Yi jing / LUO Xu m.. Rank 22 Elo 2002 (-14),51,https://badmintonranks.com/tournament?id=14083,1
2024-06-07,Quarter final,MD,Sabar Ka.. / Moh Reza.. Rank 29 Elo 1974 (+39),21-17 / 14-21 / 21-16,LEE Jhe-.. / YANG Po-.. Rank 12 Elo 2124 (-37),58,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,MS,Anders ANTONSEN (4) Rank 5 Elo 2343 (+21),24-22 / 21-18,Lakshya SEN Rank 14 Elo 2267 (-21),61,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,MD,MAN Wei.. / TEE Kai .. Rank 20 Elo 2028 (+17),21-17 / 18-21 / 21-10,LU Ching.. / YANG Po .. Rank 25 Elo 1887 (-18),57,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2454 (+4),22-20 / 21-18,Pearly TA.. / THINAAH .. Rank 13 Elo 2044 (-5),51,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2686 (+9),21-17 / 21-14,HE Bing Jiao (8) Rank 8 Elo 2419 (-9),49,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,WS,WANG Zhi Yi (6) Rank 6 Elo 2450 (+20),21-8 / 21-18,Gregoria Mariska TUNJ.. Rank 9 Elo 2375 (-21),45,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,MS,Kunlavut VITIDSARN (8) Rank 8 Elo 2306 (+33),21-16 / 21-17,LEE Zii Jia Rank 7 Elo 2384 (-32),53,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,MS,LI Shi Feng (6) Rank 4 Elo 2293 (+19),21-11 / 21-12,LEONG Jun Hao Rank 32 Elo 2202 (-20),43,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,MS,SHI Yu Qi (2) Rank 2 Elo 2567 (+4),17-21 / 21-10 / 21-18,Toma Junior POPOV Rank 23 Elo 2125 (-4),65,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2516 (+6),21-17 / 21-10,TANG Ch.. / TSE Ying.. (7) Rank 7 Elo 2170 (-6),30,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,XD,TAN Kian.. / LAI Pei Jin.. Rank 21 Elo 1989 (+43),21-8 / 21-19,KIM Won .. / JEONG .. (8) Rank 8 Elo 2199 (-40),39,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,XD,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2241 (+36),21-17 / 11-21 / 21-16,FENG Ya.. / HUANG .. (2) Rank 2 Elo 2379 (-37),57,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,XD,Dechapol.. / Sapsiree .. (6) Rank 6 Elo 2166 (+21),21-16 / 21-17,Dejan FE.. / Gloria Em.. Rank 18 Elo 2080 (-20),41,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,WS,CHEN Yu Fei (2) Rank 2 Elo 2563 (+1),21-15 / 21-7,SUNG Shuo Yun Rank 31 Elo 1925 (-1),38,https://badmintonranks.com/tournament?id=14083,2
2024-06-07,Quarter final,WS,Carolina MARIN (3) Rank 3 Elo 2513 (+13),21-8 / 21-6,HAN Yue (7) Rank 7 Elo 2314 (-13),27,https://badmintonranks.com/tournament?id=14083,2
2024-06-06,Round 2,WD,LIU Shen.. / TAN Ning (3) Rank 4 Elo 2282 (+2),21-7 / 21-12,CHANG .. / YANG Chi.. Rank 33 Elo 1776 (-3),32,https://badmintonranks.com/tournament?id=14083,2
2024-06-06,Round 2,MD,Kim AST.. / Anders S.. (4) Rank 4 Elo 2205 (+8),21-19 / 21-10,Kenya MI.. / Hiroki OK.. Rank 24 Elo 1929 (-10),38,https://badmintonranks.com/tournament?id=14083,2
2024-06-06,Round 2,MS,LEE Zii Jia Rank 7 Elo 2369 (+15),20-22 / 21-9 / 21-16,WENG Hong Yang Rank 19 Elo 2220 (-15),72,https://badmintonranks.com/tournament?id=14083,2
2024-06-06,Round 2,MS,Kunlavut VITIDSARN (8) Rank 8 Elo 2298 (+8),21-10 / 21-17,Priyanshu RAJAWAT Rank 34 Elo 2009 (-8),49,https://badmintonranks.com/tournament?id=14083,2
2024-06-06,Round 2,WD,ZHANG .. / ZHENG .. (5) Rank 5 Elo 2218 (+6),21-15 / 21-19,Maiken F.. / Sara THY.. Rank 24 Elo 1875 (-7),41,https://badmintonranks.com/tournament?id=14083,2
2024-06-06,Round 2,WS,AN Se Young (1) Rank 1 Elo 2685 (+1),21-13 / 21-6,Pornpicha CHOEIKEEW.. Rank 40 Elo 1808 (-0),33,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,XD,KIM Won .. / JEONG .. (8) Rank 8 Elo 2183 (+16),21-15 / 21-18,Robin TA.. / Selena PI.. Rank 13 Elo 2057 (-17),34,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WS,HE Bing Jiao (8) Rank 8 Elo 2414 (+5),21-17 / 21-9,Kirsty GILMOUR Rank 22 Elo 2056 (-6),34,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2450 (+4),21-17 / 21-19,Margot L.. / Anne TRAN Rank 16 Elo 2028 (-4),41,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MD,Sabar Ka.. / Moh Reza.. Rank 29 Elo 1936 (+38),21-11 / 21-18,LEE Yang / WANG Ch.. Rank 10 Elo 2076 (-36),30,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MD,Muhamm.. / Bagas MA.. Rank 11 Elo 2059 (+7),21-11 / 21-17,Christo P.. / Toma Juni.. Rank 37 Elo 1737 (-10),32,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2231 (+10),17-21 / 22-20 / 21-18,Hendra S.. / Mohamma.. Rank 16 Elo 1980 (-10),57,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,XD,TANG Ch.. / TSE Ying.. (7) Rank 7 Elo 2156 (+14),19-21 / 21-17 / 21-13,LEE Chu.. / NG Tsz Ya.. Rank 23 Elo 1988 (-15),48,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WD,Pearly TA.. / THINAAH .. Rank 13 Elo 2008 (+36),21-18 / 21-19,Apriyani .. / Siti Fadia.. (8) Rank 9 Elo 2129 (-34),49,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2515 (+1),21-9 / 21-11,REDDY .. / REDDY Si.. Rank 45 Elo 1777 (-1),27,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MD,LEE Jhe-.. / YANG Po-.. Rank 12 Elo 2086 (+38),21-16 / 21-23 / 21-17,HE Ji Ting / REN Xian.. Rank 8 Elo 2266 (-37),58,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,XD,TAN Kian.. / LAI Pei Jin.. Rank 21 Elo 1951 (+38),15-21 / 23-21 / 21-14,Mathias .. / Alexandra .. Rank 14 Elo 2100 (-36),60,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MS,Anders ANTONSEN (4) Rank 5 Elo 2340 (+3),21-17 / 21-11,Kantaphon WANGCHA.. Rank 51 Elo 1877 (-4),47,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MS,Lakshya SEN Rank 14 Elo 2243 (+24),21-9 / 21-15,Kenta NISHIMOTO Rank 12 Elo 2219 (-24),45,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2374 (+2),21-13 / 19-21 / 21-13,Tanisha .. / Ashwini P.. Rank 20 Elo 1847 (-3),64,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MD,GOH Sze.. / Nur IZZUD.. Rank 13 Elo 2071 (+18),16-21 / 21-16 / 21-12,Leo Rolly.. / Daniel MA.. Rank 14 Elo 1964 (-19),59,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WS,Gregoria Mariska TUNJ.. Rank 9 Elo 2362 (+13),21-13 / 21-15,Supanida KATETHONG Rank 15 Elo 2191 (-14),34,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,MD,MAN Wei.. / TEE Kai .. Rank 20 Elo 2008 (+20),21-18 / 19-21 / 21-12,Rasmus .. / Frederik S.. Rank 15 Elo 1922 (-21),61,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WS,SUNG Shuo Yun Rank 31 Elo 1880 (+45),20-22 / 21-14 / 21-17,Ratchanok INTANON Rank 13 Elo 2093 (-40),66,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,WD,KIM So Y.. / KONG H.. (6) Rank 6 Elo 2125 (+6),21-13 / 21-11,YEUNG .. / YEUNG P.. Rank 21 Elo 1763 (-7),41,https://badmintonranks.com/tournament?id=14083,3
2024-06-06,Round 2,XD,FENG Ya.. / HUANG .. (2) Rank 2 Elo 2375 (+4),21-10 / 22-20,Yuki KAN.. / Misaki MA.. Rank 28 Elo 1911 (-3),42,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,WS,CHEN Yu Fei (2) Rank 2 Elo 2555 (+8),21-10 / 21-11,Aya OHORI Rank 11 Elo 2260 (-8),34,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,MS,SHI Yu Qi (2) Rank 2 Elo 2562 (+5),21-16 / 21-16,LU Guang Zu Rank 15 Elo 2183 (-5),36,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,MS,LEONG Jun Hao Rank 32 Elo 2168 (+34),21-18 / 13-21 / 21-17,CHOU Tien Chen Rank 11 Elo 2291 (-34),67,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,MS,LI Shi Feng (6) Rank 4 Elo 2282 (+11),21-11 / 21-13,Christo POPOV Rank 24 Elo 2047 (-11),40,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,WS,WANG Zhi Yi (6) Rank 6 Elo 2445 (+5),21-13 / 21-13,Ester Nurumi Tri WARD.. Rank 35 Elo 2046 (-4),47,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,WD,LI Yi jing / LUO Xu m.. Rank 22 Elo 1955 (+47),21-19 / 21-15,Nami MA.. / Chiharu .. (4) Rank 3 Elo 2268 (-43),47,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,MD,LU Ching.. / YANG Po .. Rank 25 Elo 1834 (+53),21-16 / 21-14,Aaron CH.. / SOH Wo.. (5) Rank 5 Elo 2165 (-45),38,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,MS,Toma Junior POPOV Rank 23 Elo 2093 (+32),21-18 / 8-21 / 21-12,Rasmus GEMKE Rank 26 Elo 2174 (-31),73,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,XD,Dechapol.. / Sapsiree .. (6) Rank 6 Elo 2162 (+4),21-8 / 21-13,Adnan M.. / Nita Violin.. Rank 46 Elo 1760 (-6),31,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,XD,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2231 (+10),21-12 / 21-7,YANG Po.. / HU Ling F.. Rank 24 Elo 1979 (-10),24,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,WS,Carolina MARIN (3) Rank 3 Elo 2510 (+3),21-12 / 21-7,HSU Wen Chi Rank 26 Elo 2007 (-3),32,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,WS,HAN Yue (7) Rank 7 Elo 2302 (+12),21-17 / 18-21 / 21-12,GAO Fang jie Rank 27 Elo 2099 (-12),66,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,WD,Mayu MA.. / Wakana .. (7) Rank 7 Elo 2181 (+14),19-21 / 21-19 / 21-19,Treesa J.. / GAYATRI .. Rank 25 Elo 2014 (-14),75,https://badmintonranks.com/tournament?id=14083,4
2024-06-06,Round 2,XD,Dejan FE.. / Gloria Em.. Rank 18 Elo 2036 (+44),21-15 / 15-21 / 21-4,SEO Seu.. / CHAE Yu.. (4) Rank 3 Elo 2330 (-43),54,https://badmintonranks.com/tournament?id=14083,4
2024-06-05,Round 1,XD,KIM Won .. / JEONG .. (8) Rank 8 Elo 2168 (+15),21-13 / 17-21 / 21-11,Hiroki MI.. / Natsu SAI.. Rank 10 Elo 2006 (-15),46,https://badmintonranks.com/tournament?id=14083,4
2024-06-05,Round 1,WS,Ratchanok INTANON Rank 13 Elo 2089 (+4),21-18 / 21-6,AAKARSHI KASHYAP Rank 41 Elo 1681 (-7),34,https://badmintonranks.com/tournament?id=14083,4
2024-06-05,Round 1,WS,CHEN Yu Fei (2) Rank 2 Elo 2554 (+1),21-14 / 21-10,Yvonne LI Rank 30 Elo 1865 (-1),33,https://badmintonranks.com/tournament?id=14083,4
2024-06-05,Round 1,WD,ZHANG .. / ZHENG .. (5) Rank 5 Elo 2213 (+5),21-13 / 21-11,HSU Ya .. / LIN Wan .. Rank 27 Elo 1810 (-6),33,https://badmintonranks.com/tournament?id=14083,4
2024-06-05,Round 1,MD,Christo P.. / Toma Juni.. Rank 37 Elo 1695 (+42),21-18 / 23-21,Alexande.. / Adam HA.. Rank 32 Elo 1704 (-41),36,https://badmintonranks.com/tournament?id=14083,4
2024-06-05,Round 1,WS,SUNG Shuo Yun Rank 31 Elo 1880 (+0),W.O.,Akane YAMAGUCHI (5) Rank 5 Elo 2451 (-0),0,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2228 (+3),21-16 / 21-9,XIE Hao .. / ZENG Wei.. Rank 60 Elo 1755 (-5),24,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,XD,TAN Kian.. / LAI Pei Jin.. Rank 21 Elo 1924 (+27),21-9 / 21-15,Koceila M.. / Tanina Vio.. Rank 47 Elo 1916 (-27),24,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,WD,Maiken F.. / Sara THY.. Rank 24 Elo 1850 (+25),21-12 / 21-18,Jesita Put.. / Febi SETI.. Rank 45 Elo 1794 (-27),41,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MD,GOH Sze.. / Nur IZZUD.. Rank 13 Elo 2063 (+8),21-6 / 21-7,DONG A.. / Nyl YAKU.. Rank 35 Elo 1746 (-10),24,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,XD,Mathias .. / Alexandra .. Rank 14 Elo 2086 (+14),18-21 / 21-11 Ret.,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2207 (-13),35,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,WS,Aya OHORI Rank 11 Elo 2254 (+6),19-21 / 21-17 / 21-18,PAI Yu Po Rank 28 Elo 1919 (-7),69,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MS,CHOU Tien Chen Rank 11 Elo 2274 (+17),21-17 / 21-14,LIN Chun-Yi Rank 17 Elo 2151 (-17),40,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,XD,Robin TA.. / Selena PI.. Rank 13 Elo 2045 (+12),19-21 / 21-18 / 21-12,Presley S.. / Allison Qu.. Rank 36 Elo 1836 (-14),54,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MD,Muhamm.. / Bagas MA.. Rank 11 Elo 2032 (+27),18-21 / 21-18 / 21-18,LIU Yu C.. / OU Xuan .. (8) Rank 9 Elo 2041 (-27),62,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,WD,Tanisha .. / Ashwini P.. Rank 20 Elo 1829 (+18),21-15 / 21-15,Jackie D.. / Crystal LAI Rank 62 Elo 1679 (-25),34,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MD,Hendra S.. / Mohamma.. Rank 16 Elo 1953 (+27),19-21 / 21-12 / 21-13,Supak JO.. / Kittinupon.. Rank 22 Elo 1958 (-28),45,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,WD,LIU Shen.. / TAN Ning (3) Rank 4 Elo 2276 (+6),21-13 / 21-12,Febriana .. / Amallia C.. Rank 15 Elo 1911 (-7),39,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,WD,CHANG .. / YANG Chi.. Rank 33 Elo 1749 (+27),21-17 / 21-18,Polina B.. / Yevheniia .. Rank 68 Elo 1664 (-34),33,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MS,LEONG Jun Hao Rank 32 Elo 2125 (+43),21-13 / 16-21 / 21-12,Jonatan CHRISTIE (3) Rank 3 Elo 2412 (-43),62,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MS,Rasmus GEMKE Rank 26 Elo 2142 (+32),21-12 / 21-10,Kodai NARAOKA (5) Rank 6 Elo 2242 (-33),54,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MD,Leo Rolly.. / Daniel MA.. Rank 14 Elo 1918 (+46),21-14 / 21-17,Fajar ALF.. / Muhamm.. (7) Rank 7 Elo 2196 (-42),37,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MD,Kim AST.. / Anders S.. (4) Rank 4 Elo 2198 (+7),21-15 / 21-19,LEE Fan.. / LEE Fang-.. Rank 23 Elo 1861 (-7),48,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,XD,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2228 (+3),19-21 / 21-13 / 21-18,YAP Roy .. / Valeree SI.. Rank 52 Elo 1725 (-4),50,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,XD,YANG Po.. / HU Ling F.. Rank 24 Elo 1946 (+33),21-16 / 18-21 / 21-17,Rinov RI.. / Pitha Hani.. Rank 15 Elo 2024 (-32),56,https://badmintonranks.com/tournament?id=14083,5
2024-06-05,Round 1,MS,LI Shi Feng (6) Rank 4 Elo 2274 (+8),21-18 / 21-12,Brian YANG Rank 25 Elo 1997 (-9),49,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,XD,FENG Ya.. / HUANG .. (2) Rank 2 Elo 2372 (+3),21-16 / 18-21 / 21-16,GUO Xin .. / CHEN Fa.. Rank 79 Elo 1923 (-3),51,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WS,HSU Wen Chi Rank 26 Elo 1961 (+46),21-15 / 15-21 / 21-14,PUSARLA V. Sindhu Rank 12 Elo 2251 (-42),70,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,MS,Toma Junior POPOV Rank 23 Elo 2073 (+20),21-15 / 12-21 / 29-27,WANG Tzu Wei Rank 22 Elo 1991 (-20),85,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,MS,SHI Yu Qi (2) Rank 2 Elo 2560 (+2),21-16 / 21-13,LEI Lan Xi Rank 33 Elo 1988 (-2),38,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,MD,Kenya MI.. / Hiroki OK.. Rank 24 Elo 1908 (+21),21-10 / 25-23,Koceila M.. / Youcef Sa.. Rank 62 Elo 1818 (-23),35,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,XD,Yuki KAN.. / Misaki MA.. Rank 28 Elo 1878 (+33),21-19 / 22-20,HEE Yon.. / TAN Wei .. Rank 17 Elo 1928 (-32),49,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WD,KIM So Y.. / KONG H.. (6) Rank 6 Elo 2123 (+2),21-12 / 21-9,Rutaparn.. / Swetaparn.. Rank 48 Elo 1585 (-5),36,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,MS,Christo POPOV Rank 24 Elo 2036 (+11),21-16 / 21-10,Julien CARRAGGI Rank 45 Elo 1808 (-13),39,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WS,GAO Fang jie Rank 27 Elo 2096 (+3),21-14 / 21-8,THET Htar Thuzar Rank 43 Elo 1626 (-7),32,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WS,Carolina MARIN (3) Rank 3 Elo 2503 (+7),21-16 / 21-18,ZHANG Yi Man Rank 17 Elo 2198 (-7),46,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,MS,LU Guang Zu Rank 15 Elo 2169 (+14),14-21 / 21-19 / 21-17,SU Li Yang Rank 30 Elo 2004 (-15),74,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,MD,HE Ji Ting / REN Xian.. Rank 8 Elo 2244 (+22),9-21 / 21-18 / 21-12,Takuro H.. / Yugo KO.. (6) Rank 6 Elo 2205 (-22),52,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WD,YEUNG .. / YEUNG P.. Rank 21 Elo 1735 (+28),21-17 / 21-18,Vivian H.. / LIM Chiew.. Rank 39 Elo 1650 (-35),44,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2513 (+2),21-23 / 21-15 / 21-13,Rehan N.. / Lisa Ayu K.. Rank 19 Elo 1948 (-2),59,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WD,Nami MA.. / Chiharu .. (4) Rank 3 Elo 2264 (+4),21-14 / 21-17,Francesc.. / Allison Qu.. Rank 37 Elo 1845 (-5),46,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WS,HAN Yue (7) Rank 7 Elo 2288 (+14),21-18 / 16-21 / 21-19,ZHANG Beiwen Rank 10 Elo 2116 (-14),58,https://badmintonranks.com/tournament?id=14083,6
2024-06-05,Round 1,WS,AN Se Young (1) Rank 1 Elo 2684 (+1),20-22 / 21-7 / 21-11,Tomoka MIYAZAKI Rank 24 Elo 2017 (-1),61,https://badmintonranks.com/tournament?id=14083,6
2024-06-04,Round 1,MS,Priyanshu RAJAWAT Rank 34 Elo 1972 (+37),21-17 / 21-12,PRANNOY H. S. Rank 10 Elo 2117 (-35),39,https://badmintonranks.com/tournament?id=14083,6
2024-06-04,Round 1,WD,Treesa J.. / GAYATRI .. Rank 25 Elo 2012 (+2),21-15 / 21-11,CHENG .. / SUN Yu H.. Rank 63 Elo 1430 (-6),29,https://badmintonranks.com/tournament?id=14083,6
