date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2021-11-25,Round 2,WS,Asuka TAKAHASHI Rank 71 Elo 1805 (+58),21-7 / 22-20,Busanan ONGBAMRU.. (7) Rank 12 Elo 2193 (-46),36,https://badmintonranks.com/tournament?id=12423,4
2021-11-24,Round 1,MS,Viktor AXELSEN (2) Rank 2 Elo 2582 (+1),21-14 / 21-14,Koki WATANABE Rank 40 Elo 1951 (-1),43,https://badmintonranks.com/tournament?id=12423,4
2021-11-24,Round 1,XD,Mathias .. / Alexandra .. Rank 15 Elo 1938 (+28),21-14 / 13-21 / 21-16,Rinov RI.. / Pitha Hani.. Rank 20 Elo 1940 (-27),59,https://badmintonranks.com/tournament?id=12423,4
2021-11-24,Round 1,MD,LU Ching.. / YANG Po .. Rank 20 Elo 1914 (+27),21-17 / 15-21 / 21-19,Vladimir I.. / Ivan SOZ.. (8) Rank 15 Elo 1903 (-28),67,https://badmintonranks.com/tournament?id=12423,4
2021-11-24,Round 1,XD,Takuro H.. / Nami MAT.. Rank Elo 1655 (+45),22-24 / 21-12 / 21-19,REDDY .. / Ashwini P.. Rank 99 Elo 1645 (-46),58,https://badmintonranks.com/tournament?id=12423,4
2021-11-24,Round 1,MD,Pramudy.. / Yeremia E.. Rank 28 Elo 1984 (+14),18-21 / 21-17 / 21-9,Ben LANE / Sean VEN.. Rank 17 Elo 1807 (-17),55,https://badmintonranks.com/tournament?id=12423,4
2021-11-24,Round 1,XD,CHANG .. / NG Wing .. Rank 29 Elo 1711 (+27),22-20 / 16-21 / 21-16,Rehan N.. / Lisa Ayu K.. Rank 52 Elo 1605 (-38),57,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,XD,Hafiz FAI.. / Gloria E.. (6) Rank 10 Elo 1968 (+6),21-17 / 21-16,Oliver LE.. / Anona PAK Rank 60 Elo 1579 (-11),39,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,Christo POPOV Rank 70 Elo 1825 (+58),21-17 / 21-18,Anthony Sinisuka GIN.. (5) Rank 5 Elo 2302 (-47),49,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,WANG Tzu Wei Rank 11 Elo 2080 (+20),21-17 / 21-17,Tommy SUGIARTO Rank 24 Elo 2005 (-21),40,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,XD,Praveen .. / Melati Da.. (2) Rank 5 Elo 2077 (+1),1-0 Ret.,Yujiro NI.. / Saori OZA.. Rank 104 Elo 1627 (-1),,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,KIDAMBI Srikanth Rank 14 Elo 2165 (+15),21-15 / 19-21 / 21-12,PRANNOY H. S. Rank 31 Elo 2023 (-16),56,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,Anders ANTONSEN (3) Rank 3 Elo 2353 (+12),21-15 / 17-21 / 21-17,Kunlavut VITIDSARN Rank 22 Elo 2145 (-12),79,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,Jonatan CHRISTIE (6) Rank 8 Elo 2230 (+10),21-14 / 21-15,LIEW Daren Rank 36 Elo 1999 (-11),35,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MD,Takuro H.. / Yugo KOB.. Rank 7 Elo 2211 (+19),23-21 / 15-21 / 21-15,Hendra S.. / Mohamm.. (2) Rank 2 Elo 2121 (-19),60,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2366 (+3),21-18 / 21-12,HOO Pan.. / CHEAH Y.. Rank 23 Elo 1868 (-3),37,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,WS,Ratchanok INTANON (2) Rank 8 Elo 2226 (+14),21-19 / 21-12,KIM Ga Eun Rank 19 Elo 2064 (-15),36,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,WD,Gabriela .. / Stefani S.. (5) Rank 11 Elo 1943 (+12),29-27 / 21-18,Ashwini P.. / REDDY Si.. Rank 24 Elo 1712 (-16),54,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,SAI PRANEETH B. Rank 16 Elo 1979 (+26),21-19 / 21-18,Toma Junior POPOV Rank 33 Elo 1962 (-26),46,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MD,Mahiro K.. / Yunosuke .. Rank 60 Elo 1667 (+37),21-14 / 21-11,Panjer Aji.. / Bryan Sid.. Rank 79 Elo 1603 (-44),30,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,WD,Vivian H.. / LIM Chiew.. Rank 110 Elo 1636 (+35),15-21 / 21-8 / 21-10,Melani M.. / Tryola NA.. Rank Elo 1533 (-49),54,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MD,Akira KO.. / Taichi SAI.. Rank 24 Elo 1875 (+27),21-19 / 21-11,Supak JO.. / Kittinupon.. Rank 48 Elo 1855 (-28),36,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MD,Fajar ALF.. / Muhamm.. (4) Rank 8 Elo 2042 (+16),21-17 / 22-20,Leo Rolly.. / Daniel MA.. Rank 27 Elo 1909 (-18),40,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MS,Chico Aura DWI WARD.. Rank 60 Elo 1944 (+4),21-11 / 21-18,Henrikho Wibowo KHO Rank Elo 1500 (-11),31,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,WS,PUSARLA V. Sindhu (3) Rank 7 Elo 2341 (+9),17-21 / 21-17 / 21-17,Aya OHORI Rank 22 Elo 2073 (-9),70,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,MD,Kim AST.. / Anders S.. (7) Rank 9 Elo 2024 (+6),22-20 / 21-11,Lucas C.. / Ronan LA.. Rank 56 Elo 1671 (-11),39,https://badmintonranks.com/tournament?id=12423,5
2021-11-24,Round 1,WS,Asuka TAKAHASHI Rank 71 Elo 1783 (+22),21-14 / 14-21 / 21-11,Fitriani FITRIANI Rank 41 Elo 1669 (-31),56,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WS,PAI Yu Po Rank 39 Elo 1812 (+42),14-21 / 21-18 / 21-11,Line CHRISTOPHERSEN Rank 27 Elo 1934 (-37),49,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,XD,TANG Ch.. / TSE Ying.. (8) Rank 7 Elo 2101 (+1),21-12 / 19-21 / 21-19,SEO Seu.. / KIM Hye J.. Rank Elo 1473 (-4),63,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,MD,Muhamm.. / Bagas MA.. Rank 30 Elo 1835 (+27),21-18 / 22-20,Sabar Ka.. / Moh Reza.. Rank 101 Elo 1795 (-29),36,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WS,Busanan ONGBAMRU.. (7) Rank 12 Elo 2180 (+13),21-10 / 21-13,Evgeniya KOSETSKAYA Rank 24 Elo 1985 (-13),33,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WS,Yvonne LI Rank 26 Elo 1870 (+41),19-21 / 23-21 / 21-13,Neslihan ARIN Rank 28 Elo 2015 (-37),68,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WD,LEE Men.. / YAP Chen.. Rank 134 Elo 1592 (+74),21-12 / 19-21 / 26-24,Alexandr.. / Mette PO.. Rank 31 Elo 1707 (-52),79,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WD,Mayu MA.. / Ayako SA.. (7) Rank 82 Elo 1849 (+8),21-13 / 21-4,Mariia ST.. / Yelyzaveta.. Rank 101 Elo 1523 (-19),28,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WS,SIM Yu Jin Rank 54 Elo 1798 (+57),21-11 / 21-9,Michelle LI (6) Rank 11 Elo 2137 (-45),31,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WS,Beatriz CORRALES Rank 55 Elo 1702 (+38),21-23 / 21-14 / 21-17,Marie BATOMENE Rank 59 Elo 1686 (-41),61,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,XD,Kyohei Y.. / Naru SHI.. Rank 67 Elo 1641 (+62),21-7 / 21-12,DHRUV .. / REDDY Si.. Rank 124 Elo 1748 (-47),28,https://badmintonranks.com/tournament?id=12423,6
2021-11-24,Round 1,WD,Rin IWAN.. / Kie NAKA.. Rank 36 Elo 1793 (+42),21-13 / 14-21 / 21-9,Chisato H.. / Aoi MATS.. Rank 37 Elo 1899 (-37),62,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,XD,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2296 (+2),21-10 / 21-7,KIM Youn.. / CHAE Yu .. Rank 88 Elo 1780 (-4),27,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,WS,YEO Jia Min Rank 18 Elo 2035 (+4),21-9 / 21-10,Jordan HART Rank 63 Elo 1616 (-9),31,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,XD,CHAN Pe.. / GOH Liu .. (5) Rank 9 Elo 1840 (+18),21-12 / 21-17,Zacharia.. / Hediana J.. Rank 95 Elo 1683 (-24),33,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,MS,Kento MOMOTA (1) Rank 1 Elo 2516 (+5),23-21 / 21-15,Lakshya SEN Rank 19 Elo 2135 (-5),54,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,WS,Akane YAMAGUCHI (1) Rank 3 Elo 2502 (+1),21-13 / 21-10,Maria ULITINA Rank 65 Elo 1670 (-1),24,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,MS,Kenta NISHIMOTO Rank 17 Elo 2100 (+11),21-13 / 21-13,Thomas ROUXEL Rank 38 Elo 1881 (-13),44,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,WD,JEONG .. / KIM Hye J.. Rank 87 Elo 1876 (+11),20-22 / 21-6 / 21-11,Benyapa .. / Nuntakarn.. Rank 46 Elo 1635 (-20),64,https://badmintonranks.com/tournament?id=12423,6
2021-11-23,Round 1,WD,Chloe CO.. / Lauren S.. (6) Rank 13 Elo 1810 (+11),21-15 / 21-11,Julie FIN.. / Mai SURR.. Rank 43 Elo 1523 (-23),40,https://badmintonranks.com/tournament?id=12423,6
