date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
30/1/2021,Semi final,XD,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI Rank 3 Elo 2275 (+5),21-15 / 21-17,Thom GICQUEL / Delphine DELRUE Rank 15 Elo 2030 (-6),44,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI,3,2275,Thom GICQUEL / Delphine DELRUE,15,2030
30/1/2021,Semi final,MS,Anders ANTONSEN Rank 3 Elo 2387 (+8),21-18 / 14-21 / 21-16,WANG Tzu Wei Rank 12 Elo 2234 (-8),80,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Anders ANTONSEN,3,2387,WANG Tzu Wei,12,2234
30/1/2021,Semi final,WS,Carolina MARIN Rank 6 Elo 2510 (+5),21-13 / 21-13,Pornpawee CHOCHUWONG Rank 13 Elo 2244 (-5),40,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Carolina MARIN,6,2510,Pornpawee CHOCHUWONG,13,2244
30/1/2021,Semi final,MD,LEE Yang / WANG Chang Rank 7 Elo 2277 (+4),22-20 / 21-17,Ben LANE / Sean VENDY Rank 32 Elo 1955 (-4),42,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,LEE Yang / WANG Chang,7,2277,Ben LANE / Sean VENDY,32,1955
30/1/2021,Semi final,WS,TAI Tzu Ying Rank 1 Elo 2582 (+5),21-18 / 21-12,AN Se Young Rank 9 Elo 2321 (-5),37,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,TAI Tzu Ying,1,2582,AN Se Young,9,2321
30/1/2021,Semi final,MD,Hendra SETIAWAN / Mohammad AHSAN Rank 2 Elo 2292 (+7),23-21 / 21-13,CHOI Sol Gyu / SEO Seung Jae Rank 8 Elo 2109 (-7),34,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Hendra SETIAWAN / Mohammad AHSAN,2,2292,CHOI Sol Gyu / SEO Seung Jae,8,2109
30/1/2021,Semi final,WD,KIM So Yeong / KONG Hee Yong Rank 6 Elo 2209 (+6),21-11 / 12-21 / 21-16,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI Rank 11 Elo 1990 (-6),69,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,KIM So Yeong / KONG Hee Yong,6,2209,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,11,1990
30/1/2021,Semi final,WD,LEE So Hee / SHIN Seung Chan Rank 4 Elo 2196 (+5),21-14 / 21-15,CHOW Mei Kuan / LEE Meng Yean Rank 14 Elo 1908 (-4),49,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,LEE So Hee / SHIN Seung Chan,4,2196,CHOW Mei Kuan / LEE Meng Yean,14,1908
29/1/2021,Group A,XD,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (3) Rank 3 Elo 2270 (+5),21-12 / 21-11,Marcus ELLIS / Lauren SMITH (1) Rank 9 Elo 2036 (-5),36,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (3),3,2270,Marcus ELLIS / Lauren SMITH (1),9,2036
29/1/2021,Group B,XD,Thom GICQUEL / Delphine DELRUE (4) Rank 15 Elo 2021 (+9),21-10 / 21-15,Mark LAMSFUSS / Isabel LOHAU (2) Rank 17 Elo 1900 (-9),32,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Thom GICQUEL / Delphine DELRUE (4),15,2021,Mark LAMSFUSS / Isabel LOHAU (2),17,1900
29/1/2021,Group A,MS,Viktor AXELSEN (1) Rank 4 Elo 2546 (+7),21-10 / 21-14,CHOU Tien Chen (3) Rank 2 Elo 2364 (-6),36,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Viktor AXELSEN (1),4,2546,CHOU Tien Chen (3),2,2364
29/1/2021,Group A,XD,SEO Seung Jae / CHAE Yu Jung Rank 6 Elo 2176 (+14),21-10 / 21-13,Praveen JORDAN / Melati Daeva OKTAVIANTI Rank 4 Elo 2212 (-14),28,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,SEO Seung Jae / CHAE Yu Jung,6,2176,Praveen JORDAN / Melati Daeva OKTAVIANTI,4,2212
29/1/2021,Group A,WS,Evgeniya KOSETSKAYA Rank 25 Elo 1883 (+25),25-23 / 21-10,Michelle LI Rank 10 Elo 2252 (-23),34,https://badmintonranks.com/tournament?id=10618,1,BWF World Tour Finals 2020,Evgeniya KOSETSKAYA,25,1883,Michelle LI,10,2252
29/1/2021,Group B,WS,TAI Tzu Ying (2) Rank 1 Elo 2576 (+6),23-25 / 21-12 / 21-9,Ratchanok INTANON (3) Rank 5 Elo 2388 (-7),57,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,TAI Tzu Ying (2),1,2576,Ratchanok INTANON (3),5,2388
29/1/2021,Group B,MS,WANG Tzu Wei (4) Rank 12 Elo 2215 (+19),21-11 / 21-19,Anders ANTONSEN (2) Rank 3 Elo 2406 (-19),38,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,WANG Tzu Wei (4),12,2215,Anders ANTONSEN (2),3,2406
29/1/2021,Group B,XD,GOH Soon Huat / LAI Shevon Jemie Rank 12 Elo 2038 (+13),17-21 / 21-13 / 21-13,Hafiz FAIZAL / Gloria Emanuelle WIDJAJA Rank 8 Elo 2052 (-14),57,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,GOH Soon Huat / LAI Shevon Jemie,12,2038,Hafiz FAIZAL / Gloria Emanuelle WIDJAJA,8,2052
29/1/2021,Group B,WS,PUSARLA V. Sindhu Rank 7 Elo 2280 (+12),21-18 / 21-15,Pornpawee CHOCHUWONG Rank 13 Elo 2255 (-11),42,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,PUSARLA V. Sindhu,7,2280,Pornpawee CHOCHUWONG,13,2255
29/1/2021,Group A,MS,Anthony Sinisuka GINTING Rank 6 Elo 2377 (+9),21-12 / 15-21 / 21-13,LEE Zii Jia Rank 10 Elo 2289 (-9),50,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Anthony Sinisuka GINTING,6,2377,LEE Zii Jia,10,2289
29/1/2021,Group A,MD,Ben LANE / Sean VENDY Rank 32 Elo 1936 (+19),21-15 / 21-13,ONG Yew Sin / TEO Ee Yi (4) Rank 15 Elo 2072 (-18),38,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Ben LANE / Sean VENDY,32,1936,ONG Yew Sin / TEO Ee Yi (4),15,2072
29/1/2021,Group A,WS,AN Se Young (4) Rank 9 Elo 2301 (+20),21-16 / 14-21 / 21-19,Carolina MARIN (1) Rank 6 Elo 2530 (-20),55,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,AN Se Young (4),9,2301,Carolina MARIN (1),6,2530
29/1/2021,Group B,MD,Hendra SETIAWAN / Mohammad AHSAN (3) Rank 2 Elo 2285 (+7),18-21 / 21-17 / 21-11,Aaron CHIA / SOH Wooi Yik (2) Rank 9 Elo 2142 (-8),45,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Hendra SETIAWAN / Mohammad AHSAN (3),2,2285,Aaron CHIA / SOH Wooi Yik (2),9,2142
29/1/2021,Group B,MS,NG Ka Long Angus Rank 8 Elo 2291 (+6),12-21 / 21-18 / 21-19,KIDAMBI Srikanth Rank 14 Elo 2098 (-6),65,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,NG Ka Long Angus,8,2291,KIDAMBI Srikanth,14,2098
29/1/2021,Group A,WD,CHOW Mei Kuan / LEE Meng Yean Rank 14 Elo 1884 (+24),21-13 / 21-17,Greysia POLII / Apriyani RAHAYU (1) Rank 8 Elo 2174 (-21),49,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,CHOW Mei Kuan / LEE Meng Yean,14,1884,Greysia POLII / Apriyani RAHAYU (1),8,2174
29/1/2021,Group A,MD,LEE Yang / WANG Chang (1) Rank 7 Elo 2273 (+4),21-17 / 21-13,Marcus ELLIS / Chris LANGRIDGE Rank 22 Elo 1988 (-4),41,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,LEE Yang / WANG Chang (1),7,2273,Marcus ELLIS / Chris LANGRIDGE,22,1988
29/1/2021,Group B,WD,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI Rank 11 Elo 1986 (+4),21-13 / 21-14,Linda EFLER / Isabel LOHAU Rank 31 Elo 1696 (-6),39,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,11,1986,Linda EFLER / Isabel LOHAU,31,1696
29/1/2021,Group B,WD,KIM So Yeong / KONG Hee Yong (2) Rank 6 Elo 2206 (+3),21-14 / 21-18,Chloe COBB / Lauren SMITH (4) Rank 18 Elo 1857 (-3),45,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,KIM So Yeong / KONG Hee Yong (2),6,2206,Chloe COBB / Lauren SMITH (4),18,1857
29/1/2021,Group A,WD,LEE So Hee / SHIN Se.. (3) Rank 4 Elo 2194 (+2),21-12 / 21-16,Vivian HO / YAP Cheng Wen Rank 25 Elo 1790 (-3),40,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,LEE So Hee / SHIN Se.. (3),4,2194,Vivian HO / YAP Cheng Wen,25,1790
29/1/2021,Group B,MD,CHOI Sol Gyu / SEO Seung Jae Rank 8 Elo 2102 (+7),21-11 / 17-21 / 21-16,Vladimir IVANOV / Ivan SOZONOV Rank 24 Elo 1955 (-8),55,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,CHOI Sol Gyu / SEO Seung Jae,8,2102,Vladimir IVANOV / Ivan SOZONOV,24,1955
28/1/2021,Group A,XD,Praveen JORDAN / Melati Daeva OKTAVIANTI Rank 4 Elo 2205 (+7),22-20 / 21-19,Marcus ELLIS / Lauren SMITH (1) Rank 9 Elo 2044 (-8),42,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Praveen JORDAN / Melati Daeva OKTAVIANTI,4,2205,Marcus ELLIS / Lauren SMITH (1),9,2044
28/1/2021,Group A,MS,Viktor AXELSEN (1) Rank 4 Elo 2541 (+5),21-15 / 21-4,LEE Zii Jia Rank 10 Elo 2294 (-5),32,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Viktor AXELSEN (1),4,2541,LEE Zii Jia,10,2294
28/1/2021,Group B,XD,Hafiz FAIZAL / Gloria Emanuelle WIDJAJA Rank 8 Elo 2044 (+8),15-21 / 22-20 / 21-15,Mark LAMSFUSS / Isabel LOHAU (2) Rank 17 Elo 1909 (-9),68,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Hafiz FAIZAL / Gloria Emanuelle WIDJAJA,8,2044,Mark LAMSFUSS / Isabel LOHAU (2),17,1909
28/1/2021,Group A,XD,SEO Seung Jae / CHAE Yu Jung Rank 6 Elo 2159 (+17),21-17 / 21-17,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (3) Rank 3 Elo 2287 (-17),49,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,SEO Seung Jae / CHAE Yu Jung,6,2159,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (3),3,2287
28/1/2021,Group B,MS,Anders ANTONSEN (2) Rank 3 Elo 2396 (+10),21-19 / 21-16,NG Ka Long Angus Rank 8 Elo 2300 (-9),46,https://badmintonranks.com/tournament?id=10618,2,BWF World Tour Finals 2020,Anders ANTONSEN (2),3,2396,NG Ka Long Angus,8,2300
28/1/2021,Group A,MS,CHOU Tien Chen (3) Rank 2 Elo 2350 (+14),21-19 / 21-11,Anthony Sinisuka GINTING Rank 6 Elo 2391 (-14),45,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,CHOU Tien Chen (3),2,2350,Anthony Sinisuka GINTING,6,2391
28/1/2021,Group B,XD,Thom GICQUEL / Delphine DELRUE (4) Rank 15 Elo 2006 (+15),21-17 / 21-9,GOH Soon Huat / LAI Shevon Jemie Rank 12 Elo 2052 (-14),36,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Thom GICQUEL / Delphine DELRUE (4),15,2006,GOH Soon Huat / LAI Shevon Jemie,12,2052
28/1/2021,Group B,WS,Pornpawee CHOCHUWONG Rank 13 Elo 2233 (+22),21-17 / 21-11,TAI Tzu Ying (2) Rank 1 Elo 2598 (-22),37,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Pornpawee CHOCHUWONG,13,2233,TAI Tzu Ying (2),1,2598
28/1/2021,Group A,WS,AN Se Young (4) Rank 9 Elo 2299 (+2),21-13 / 21-17,Evgeniya KOSETSKAYA Rank 25 Elo 1885 (-2),35,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,AN Se Young (4),9,2299,Evgeniya KOSETSKAYA,25,1885
28/1/2021,Group A,WD,Greysia POLII / Apriyani RAHAYU (1) Rank 8 Elo 2172 (+2),21-17 / 21-7,Vivian HO / YAP Cheng Wen Rank 25 Elo 1793 (-3),35,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Greysia POLII / Apriyani RAHAYU (1),8,2172,Vivian HO / YAP Cheng Wen,25,1793
28/1/2021,Group A,WD,LEE So Hee / SHIN Se.. (3) Rank 4 Elo 2190 (+4),21-15 / 21-17,CHOW Mei Kuan / LEE Meng Yean Rank 14 Elo 1889 (-5),46,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,LEE So Hee / SHIN Se.. (3),4,2190,CHOW Mei Kuan / LEE Meng Yean,14,1889
28/1/2021,Group B,WS,Ratchanok INTANON (3) Rank 5 Elo 2378 (+10),21-18 / 21-13,PUSARLA V. Sindhu Rank 7 Elo 2290 (-10),43,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Ratchanok INTANON (3),5,2378,PUSARLA V. Sindhu,7,2290
28/1/2021,Group B,MS,WANG Tzu Wei (4) Rank 12 Elo 2206 (+9),19-21 / 21-9 / 21-19,KIDAMBI Srikanth Rank 14 Elo 2108 (-10),78,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,WANG Tzu Wei (4),12,2206,KIDAMBI Srikanth,14,2108
28/1/2021,Group A,WS,Carolina MARIN (1) Rank 6 Elo 2525 (+5),21-16 / 21-13,Michelle LI Rank 10 Elo 2256 (-4),35,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Carolina MARIN (1),6,2525,Michelle LI,10,2256
28/1/2021,Group B,MD,Vladimir IVANOV / Ivan SOZONOV Rank 24 Elo 1933 (+22),21-19 / 21-16,Aaron CHIA / SOH Wooi Yik (2) Rank 9 Elo 2162 (-20),33,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Vladimir IVANOV / Ivan SOZONOV,24,1933,Aaron CHIA / SOH Wooi Yik (2),9,2162
28/1/2021,Group B,WD,KIM So Yeong / KONG Hee Yong (2) Rank 6 Elo 2200 (+6),21-12 / 21-14,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI Rank 11 Elo 1992 (-6),49,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,KIM So Yeong / KONG Hee Yong (2),6,2200,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,11,1992
28/1/2021,Group B,WD,Chloe COBB / Lauren SMITH (4) Rank 18 Elo 1848 (+9),20-22 / 21-16 / 21-12,Linda EFLER / Isabel LOHAU Rank 31 Elo 1708 (-12),68,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Chloe COBB / Lauren SMITH (4),18,1848,Linda EFLER / Isabel LOHAU,31,1708
28/1/2021,Group A,MD,ONG Yew Sin / TEO Ee Yi (4) Rank 15 Elo 2061 (+11),21-19 / 21-18,Marcus ELLIS / Chris LANGRIDGE Rank 22 Elo 1999 (-11),53,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,ONG Yew Sin / TEO Ee Yi (4),15,2061,Marcus ELLIS / Chris LANGRIDGE,22,1999
28/1/2021,Group A,MD,LEE Yang / WANG Chang (1) Rank 7 Elo 2270 (+3),21-14 / 21-18,Ben LANE / Sean VENDY Rank 32 Elo 1940 (-4),41,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,LEE Yang / WANG Chang (1),7,2270,Ben LANE / Sean VENDY,32,1940
28/1/2021,Group B,MD,CHOI Sol Gyu / SEO Seung Jae Rank 8 Elo 2082 (+20),21-19 / 21-16,Hendra SETIAWAN / Mohammad AHSAN (3) Rank 2 Elo 2304 (-19),36,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,CHOI Sol Gyu / SEO Seung Jae,8,2082,Hendra SETIAWAN / Mohammad AHSAN (3),2,2304
27/1/2021,Group A,MS,Viktor AXELSEN (1) Rank 4 Elo 2533 (+8),21-17 / 21-8,Anthony Sinisuka GINTING Rank 6 Elo 2399 (-8),39,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Viktor AXELSEN (1),4,2533,Anthony Sinisuka GINTING,6,2399
27/1/2021,Group B,XD,GOH Soon Huat / LAI Shevon Jemie Rank 12 Elo 2044 (+8),14-21 / 21-18 / 21-18,Mark LAMSFUSS / Isabel LOHAU (2) Rank 17 Elo 1918 (-9),55,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,GOH Soon Huat / LAI Shevon Jemie,12,2044,Mark LAMSFUSS / Isabel LOHAU (2),17,1918
27/1/2021,Group A,XD,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (3) Rank 3 Elo 2276 (+11),21-13 / 16-21 / 21-11,Praveen JORDAN / Melati Daeva OKTAVIANTI Rank 4 Elo 2216 (-11),54,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (3),3,2276,Praveen JORDAN / Melati Daeva OKTAVIANTI,4,2216
27/1/2021,Group A,XD,SEO Seung Jae / CHAE Yu Jung Rank 6 Elo 2150 (+9),21-12 / 21-12,Marcus ELLIS / Lauren SMITH (1) Rank 9 Elo 2053 (-9),37,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,SEO Seung Jae / CHAE Yu Jung,6,2150,Marcus ELLIS / Lauren SMITH (1),9,2053
27/1/2021,Group B,WS,Pornpawee CHOCHUWONG Rank 13 Elo 2214 (+19),15-21 / 21-11 / 21-18,Ratchanok INTANON (3) Rank 5 Elo 2397 (-19),62,https://badmintonranks.com/tournament?id=10618,3,BWF World Tour Finals 2020,Pornpawee CHOCHUWONG,13,2214,Ratchanok INTANON (3),5,2397
27/1/2021,Group A,MS,CHOU Tien Chen (3) Rank 2 Elo 2339 (+11),21-16 / 12-21 / 21-11,LEE Zii Jia Rank 10 Elo 2306 (-12),57,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,CHOU Tien Chen (3),2,2339,LEE Zii Jia,10,2306
27/1/2021,Group B,MS,WANG Tzu Wei (4) Rank 12 Elo 2189 (+17),21-10 / 21-14,NG Ka Long Angus Rank 8 Elo 2317 (-17),40,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,WANG Tzu Wei (4),12,2189,NG Ka Long Angus,8,2317
27/1/2021,Group B,XD,Thom GICQUEL / Delphine DELRUE (4) Rank 15 Elo 1990 (+16),14-21 / 21-14 / 21-17,Hafiz FAIZAL / Gloria Emanuelle WIDJAJA Rank 8 Elo 2059 (-15),68,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Thom GICQUEL / Delphine DELRUE (4),15,1990,Hafiz FAIZAL / Gloria Emanuelle WIDJAJA,8,2059
27/1/2021,Group A,WD,Greysia POLII / Apriyani RAHAYU (1) Rank 8 Elo 2157 (+15),21-17 / 22-24 / 21-15,LEE So Hee / SHIN Se.. (3) Rank 4 Elo 2205 (-15),94,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Greysia POLII / Apriyani RAHAYU (1),8,2157,LEE So Hee / SHIN Se.. (3),4,2205
27/1/2021,Group B,MS,Anders ANTONSEN (2) Rank 3 Elo 2392 (+4),15-21 / 21-16 / 21-18,KIDAMBI Srikanth Rank 14 Elo 2112 (-4),77,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Anders ANTONSEN (2),3,2392,KIDAMBI Srikanth,14,2112
27/1/2021,Group A,WS,Carolina MARIN (1) Rank 6 Elo 2525 (+0),21-19 / 21-14,Evgeniya KOSETSKAYA Rank 25 Elo 1886 (-1),40,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Carolina MARIN (1),6,2525,Evgeniya KOSETSKAYA,25,1886
27/1/2021,Group B,WS,TAI Tzu Ying (2) Rank 1 Elo 2595 (+3),19-21 / 21-12 / 21-17,PUSARLA V. Sindhu Rank 7 Elo 2294 (-4),59,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,TAI Tzu Ying (2),1,2595,PUSARLA V. Sindhu,7,2294
27/1/2021,Group B,MD,Hendra SETIAWAN / Mohammad AHSAN (3) Rank 2 Elo 2302 (+2),21-18 / 15-21 / 21-17,Vladimir IVANOV / Ivan SOZONOV Rank 24 Elo 1936 (-3),52,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Hendra SETIAWAN / Mohammad AHSAN (3),2,2302,Vladimir IVANOV / Ivan SOZONOV,24,1936
27/1/2021,Group A,WS,AN Se Young (4) Rank 9 Elo 2287 (+12),21-12 / 21-17,Michelle LI Rank 10 Elo 2268 (-12),40,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,AN Se Young (4),9,2287,Michelle LI,10,2268
27/1/2021,Group A,MD,LEE Yang / WANG Chang (1) Rank 7 Elo 2264 (+6),21-18 / 24-22,ONG Yew Sin / TEO Ee Yi (4) Rank 15 Elo 2068 (-7),40,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,LEE Yang / WANG Chang (1),7,2264,ONG Yew Sin / TEO Ee Yi (4),15,2068
27/1/2021,Group A,WD,CHOW Mei Kuan / LEE Meng Yean Rank 14 Elo 1877 (+12),21-16 / 10-21 / 21-15,Vivian HO / YAP Cheng Wen Rank 25 Elo 1806 (-13),66,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,CHOW Mei Kuan / LEE Meng Yean,14,1877,Vivian HO / YAP Cheng Wen,25,1806
27/1/2021,Group B,WD,KIM So Yeong / KONG Hee Yong (2) Rank 6 Elo 2199 (+1),21-11 / 19-21 / 21-11,Linda EFLER / Isabel LOHAU Rank 31 Elo 1711 (-3),59,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,KIM So Yeong / KONG Hee Yong (2),6,2199,Linda EFLER / Isabel LOHAU,31,1711
27/1/2021,Group A,MD,Ben LANE / Sean VENDY Rank 32 Elo 1922 (+18),22-20 / 21-15,Marcus ELLIS / Chris LANGRIDGE Rank 22 Elo 2016 (-17),53,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Ben LANE / Sean VENDY,32,1922,Marcus ELLIS / Chris LANGRIDGE,22,2016
27/1/2021,Group B,WD,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI Rank 11 Elo 1983 (+9),21-10 / 21-11,Chloe COBB / Lauren SMITH (4) Rank 18 Elo 1858 (-10),33,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,11,1983,Chloe COBB / Lauren SMITH (4),18,1858
27/1/2021,Group B,MD,Aaron CHIA / SOH Wooi Yik (2) Rank 9 Elo 2151 (+11),21-14 / 21-19,CHOI Sol Gyu / SEO Seung Jae Rank 8 Elo 2092 (-10),38,https://badmintonranks.com/tournament?id=10618,4,BWF World Tour Finals 2020,Aaron CHIA / SOH Wooi Yik (2),9,2151,CHOI Sol Gyu / SEO Seung Jae,8,2092
